Date,Close,High,Low,Open,Volume
2016-01-11,40.10325622558594,40.54699859894922,38.9199397033996,39.93685239475584,2307700
2016-01-12,40.36210250854492,40.759622354098454,39.62253193305603,40.630197944206735,1933800
2016-01-13,39.446876525878906,40.288142137262305,39.012380851217976,40.14947112896718,1440600
2016-01-14,38.81825256347656,39.345196865222995,37.50551159090492,39.26199494776034,3631200
2016-01-15,36.99705123901367,37.662666475140895,36.66424362095006,37.41306076159319,1878300
2016-01-19,38.52241897583008,39.10483237078055,37.49626674393748,37.6164445428798,1396800
2016-01-20,36.88611602783203,37.884535341559385,35.46244058219913,37.884535341559385,2620700
2016-01-21,37.4777717590332,37.78284304809773,36.618019948819025,37.23740914190326,1573200
2016-01-22,38.688819885253906,38.82286759847347,37.930759630636814,38.097163445216225,1243900
2016-01-25,37.20043182373047,38.466946479256315,36.728953222651015,38.337522087289464,1388300
2016-01-26,38.319034576416016,39.11407420288727,37.19118733639397,37.23740983237594,967500
2016-01-27,37.542484283447266,38.65184180882724,37.43616936984174,38.18960980046478,1124900
2016-01-28,36.941585540771484,37.81058407413823,36.20201494703972,37.73662525148966,1155000
2016-01-29,36.765933990478516,37.034029398945506,36.007873786678985,36.49783858201152,1480200
2016-02-01,36.913848876953125,37.02478357274916,35.91542603513768,35.98013823489789,1185500
2016-02-02,32.33775329589844,36.978563429484865,31.460435665400496,36.830649316828946,7485100
2016-02-03,34.28837203979492,34.732114364287256,32.6798030277785,34.42704305906462,4631600
2016-02-04,35.94316864013672,36.48860265247176,33.28071078953929,33.51182683668887,1902700
2016-02-05,34.852294921875,35.81373836732476,34.37619650677212,35.804491752080764,861400
2016-02-08,33.23448944091797,34.33460059404032,32.22682329924918,34.24215558258676,1537800
2016-02-09,31.39480209350586,32.71678612722079,31.058298605600637,31.83854446805654,1653300
2016-02-10,30.756919860839844,32.43020108778167,30.581272958076,32.38397506329859,1481800
2016-02-11,29.58285140991211,30.026593757874707,29.268533472619765,29.850946847186606,1447600
2016-02-12,31.570453643798828,31.73685748088549,29.740011435845535,29.89717218267229,1950300
2016-02-16,32.957149505615234,33.095817017012806,31.534397775032637,32.004948999907135,1263500
2016-02-17,36.14654541015625,36.35917525952546,33.61351571523111,33.63200542067846,1762400
2016-02-18,35.83222579956055,35.96165373165595,35.16661406725128,35.83222579956055,1327800
2016-02-19,35.60110855102539,35.841471175769094,34.83380523330611,35.03718845015841,507400
2016-02-22,36.923099517822266,37.117239683362904,36.28522047833478,36.442377702311695,1045500
2016-02-23,35.99863052368164,36.4691852298648,35.75827141110501,36.28521566216397,578100
2016-02-24,35.656578063964844,35.73053688057962,34.362326985610025,34.44552889102641,583100
2016-02-25,35.77676010131836,35.85996200841761,35.05567573094134,35.32377115676676,376300
2016-02-26,35.55488586425781,35.924672888093056,35.369992352340184,35.84147098405765,381000
2016-02-29,35.11114501953125,35.80449307329739,35.101901930496616,35.582623670960544,493800
2016-03-01,36.5070915222168,36.5070915222168,35.522534926945674,35.85071928318574,678100
2016-03-02,36.553306579589844,36.59028598512549,35.9801363734379,36.11880738092148,338800
2016-03-03,36.42388153076172,36.636507818936934,36.063337623107934,36.14653952078955,386700
2016-03-04,36.73820877075195,36.913855698768394,36.04578457880472,36.27597667187086,404700
2016-03-07,37.53324508666992,37.67284008358253,36.15579540437194,36.15579540437194,971600
2016-03-08,38.10641098022461,38.864471253132514,37.91227084083062,38.76277963881915,944000
2016-03-09,38.855224609375,39.16029945209546,38.27281477126427,38.568642998208,483500
2016-03-10,38.42997360229492,38.924561770786994,37.764358300193145,38.809003754536036,643100
2016-03-11,39.539329528808594,39.677997026295174,38.836734845960976,38.91069366586099,564000
2016-03-14,38.864471435546875,39.57630921253087,38.776646217945725,39.35443627784663,724300
2016-03-15,38.28205871582031,38.642599155054064,37.99547357169954,38.32828121608477,307900
2016-03-16,39.06785202026367,39.3636837820359,37.9954737859481,38.00472040198356,494800
2016-03-17,39.483863830566406,39.751959286077295,38.97540924268258,39.28048411134344,271500
2016-03-18,39.1972770690918,39.80742320007202,39.1972770690918,39.502348371306674,491800
2016-03-21,38.864471435546875,39.28972407326178,38.799759230962025,39.178789369194995,338600
2016-03-22,38.513179779052734,38.82749775911716,38.365265642937196,38.494690071219395,271100
2016-03-23,37.607200622558594,38.513175035499,37.607200622558594,38.513175035499,225900
2016-03-24,38.04169845581055,38.08792095468656,37.117234372087815,37.19118966497931,218400
2016-03-28,37.99546813964844,38.356012053887476,37.46852395355705,37.94000255788106,205700
2016-03-29,38.383750915527344,38.41148371079724,37.64418032040703,37.78284782330728,312400
2016-03-30,39.11407470703125,39.28972160464681,38.75353077000389,38.91993457892408,463400
2016-03-31,38.55015563964844,38.69806976212343,38.18961518652506,38.44846401921859,344300
2016-04-01,37.94925308227539,38.06943441057167,37.58871262393746,37.653424833046785,425400
2016-04-04,38.04169845581055,38.55939608570288,37.93076022664738,38.124900364407615,1250100
2016-04-05,37.20968246459961,37.50551071387111,37.024788927167194,37.17270305180295,392100
2016-04-06,38.26356887817383,38.559397110704886,37.08025594804961,37.154211242907024,619200
2016-04-07,37.57946014404297,38.07866798578496,37.32985445989696,37.79208642463771,640500
2016-04-08,38.0232048034668,38.291296679735225,37.745866312452755,38.143382582757724,503600
2016-04-11,38.254329681396484,38.7073151656879,37.98161090789155,38.06018951872053,497100
2016-04-12,38.21734619140625,38.288529617061,37.6719122291129,38.124901191648334,333500
2016-04-13,38.78126525878906,38.8367308414443,38.476190447984195,38.77201864397968,362700
2016-04-14,39.271236419677734,39.68724598984875,38.56864522181734,38.88296317188535,466400
2016-04-15,40.648681640625,40.67641443105922,39.79817295962405,40.03853556522112,674600
2016-04-18,40.60245895385742,40.85206466790373,40.362099855081595,40.51926057572577,307300
2016-04-19,41.38825988769531,41.480704890888944,41.083185029364856,41.083185029364856,514700
2016-04-20,41.13865280151367,41.40674823917661,41.0092283906559,41.28656691771551,589200
2016-04-21,40.32511520385742,41.22184633477324,40.283516020200494,41.22184633477324,495600
2016-04-22,39.73346710205078,40.26041136365369,39.59479960121096,40.21418886337375,378800
2016-04-25,39.7149772644043,40.029295202432436,39.53933035330502,39.973829612901454,211600
2016-04-26,40.73189163208008,40.82895994443789,40.251169851914604,40.436063386832224,491500
2016-04-27,40.639442443847656,40.82433597577392,40.41757302677678,40.51001802946451,377700
2016-04-28,41.60089111328125,42.05388014597508,40.6302043592816,40.7318959906956,1041900
2016-04-29,42.386680603027344,42.636286351048454,41.48995276000807,41.94293822650678,1267300
2016-05-02,41.1663818359375,43.03379958650185,40.26040751613803,42.9875770906392,1323200
2016-05-03,40.63019561767578,40.76331937160617,40.352857108567,40.537747096939206,450600
2016-05-04,40.6117057800293,41.24034161276967,40.57472637185622,40.79659929434419,614400
2016-05-05,39.6872444152832,40.48228411194494,39.35443677235032,40.48228411194494,682100
2016-05-06,39.96458435058594,40.389837008630465,39.677999197616366,39.78893743353733,472200
2016-05-09,39.67799758911133,39.89987052540792,39.502350679183266,39.83515832035281,299400
2016-05-10,40.14947509765625,40.237300313361175,39.90911246305874,39.91835907868588,501100
2016-05-11,39.899871826171875,40.33437109703606,39.8351596190071,39.91836153201192,382700
2016-05-12,39.872135162353516,40.34361027260521,39.5578172466689,40.24191866362629,307900
2016-05-13,40.35285568237305,41.12015898134017,40.269653779925974,40.278896868397716,613200
2016-05-16,40.32511520385742,40.69490218248559,40.241913309993585,40.42680679930767,446300
2016-05-17,38.901451110839844,39.65026477658166,38.83673537926334,39.548573161098034,454800
2016-05-18,38.6795768737793,39.47461653913008,38.513173058866315,38.938425685177016,416200
2016-05-19,37.45928192138672,38.64259471978343,37.080251820240875,38.577882521530505,1007000
2016-05-20,37.93076705932617,38.198862538271435,37.68116128857209,38.08792781567559,355600
2016-05-23,37.54315948486328,38.14235507802722,37.49634827781804,37.89893108704615,245700
2016-05-24,38.694732666015625,38.872616666540644,38.26406031130022,38.329596709991854,728300
2016-05-25,39.32201385498047,39.64969587518551,39.15349065274183,39.52798745137573,389600
2016-05-26,39.228389739990234,39.60288295091878,39.01305176866046,39.424998943587674,209700
2016-05-27,39.303287506103516,39.424999497812635,38.90070470938308,39.36882390822395,211700
2016-05-31,39.7245979309082,39.949293160084494,39.55607472329285,39.68714753555673,440900
2016-06-01,39.82758331298828,39.90248052955572,39.378189299185244,39.649695727141605,562600
2016-06-02,40.75445556640625,40.763819950233604,39.865031961970686,39.98674037999842,496500
2016-06-03,40.42677688598633,40.48295247917172,40.024194063490064,40.258253677896434,614500
2016-06-06,40.23951721191406,40.426765565297345,39.911835272092276,39.930560464577134,351500
2016-06-07,41.475364685058594,41.59707668962711,40.76382499908831,40.76382499908831,494700
2016-06-08,40.91361618041992,41.381735350512905,40.84807978232417,41.17576177280293,184900
2016-06-09,40.72637176513672,40.90425578137156,40.35187496399727,40.398689742739336,330700
2016-06-10,39.4718132019043,39.58416081672703,39.2003031922386,39.46245238878002,665700
2016-06-13,38.741546630859375,38.881980250295484,38.301513432734076,38.3576890233882,884900
2016-06-14,38.52621078491211,38.61983319437268,38.30151200215436,38.338962394524984,367100
2016-06-15,38.994327545166016,39.378185114379356,38.22661240673933,38.22661240673933,425900
2016-06-16,38.7602653503418,38.816437360142636,37.8240270913622,37.98318588108528,522900
2016-06-17,39.45307540893555,39.659048946576135,38.910059134426454,38.94750594643508,268000
2016-06-20,40.26761245727539,40.74509604656978,40.23952644783434,40.65147006265612,436100
2016-06-21,39.88375473022461,40.614023116658934,39.7620463087073,40.60465873256309,259500
2016-06-22,39.48117446899414,40.44550251933174,39.43436325990194,40.36124091437926,523800
2016-06-23,40.98851013183594,41.00161741041305,40.370593019297,40.76381494807572,479100
2016-06-24,38.00191879272461,38.71345844261226,37.917657189444974,38.07681601149193,1136800
2016-06-27,36.40095520019531,37.178031326215645,36.24179279226028,37.178031326215645,1103600
2016-06-28,37.54315948486328,38.048729092470595,37.196752266969156,37.46826226788414,671900
2016-06-29,37.53379821777344,37.85211942188105,37.25011666359615,37.37463582998657,865400
2016-06-30,38.32023620605469,38.40449780097368,37.4963454525652,37.80530582442347,516300
2016-07-01,38.83516311645508,39.181570277285154,38.61982874234635,39.05049749056381,322700
2016-07-05,37.44017028808594,38.35768337144576,37.26228272962573,38.3202329831946,597900
2016-07-06,37.53379821777344,37.54315903048273,36.32604980470637,36.41967578912986,767200
2016-07-07,37.01886749267578,37.66487070817489,36.97205628659024,37.26228790720025,475600
2016-07-08,38.61983108520508,39.28455944188349,38.14235110868749,38.34832111254518,697800
2016-07-11,39.350101470947266,39.65906187815044,39.29392944888582,39.640336680307854,433200
2016-07-12,39.85566711425781,40.23016389074154,39.846306302005395,40.108451902664434,339800
2016-07-13,39.39691162109375,40.00546440785808,39.209663236140926,39.97737840012822,327100
2016-07-14,40.08036422729492,40.248887412556265,39.83694026126596,39.986738251335396,230200
2016-07-15,39.66841506958008,39.87438863480711,39.64968987533529,39.82757743492795,127000
2016-07-18,39.51862335205078,39.94929217355877,39.3781897301501,39.58415975656434,444600
2016-07-19,39.45307540893555,39.649684564975125,39.1160291006019,39.1441186739398,210000
2016-07-20,39.45307540893555,39.649684564975125,39.32293836210957,39.59351256122961,249400
2016-07-21,39.95865249633789,40.114068403091835,39.556069725836956,39.565430537759056,529300
2016-07-22,40.183345794677734,40.25824657237171,39.93992541010363,40.089723394025924,234600
2016-07-25,40.69827651977539,40.83871010973573,40.2020678351458,40.42676657913387,347500
2016-07-26,40.819984436035156,41.06340837011082,40.50166330248913,40.50166330248913,214700
2016-07-27,41.91539764404297,42.13073206826033,41.60643722790518,41.95284804081114,626700
2016-07-28,41.372371673583984,41.91539163446831,40.87616648768106,41.906027250885664,515200
2016-07-29,42.289878845214844,42.29924322747136,41.821759733420315,42.17753125839447,748400
2016-08-01,42.86098861694336,42.898439006432234,41.990286704388495,42.15880988562271,961500
2016-08-02,43.54444122314453,44.078100333294465,42.130722979069525,42.69246452353753,1898400
2016-08-03,43.90021514892578,44.218536327078134,43.42273516743017,43.46954637009196,777900
2016-08-04,43.684879302978516,44.04065085998459,43.41805152809039,43.73169050407954,493800
2016-08-05,43.8908576965332,44.08746690564136,43.815956909368516,44.003205305814134,316500
2016-08-08,44.42451858520508,44.51814100882271,44.07811133206002,44.36834298815459,1460500
2016-08-09,44.433876037597656,44.770922451470305,44.199816424793454,44.49005163039852,406600
2016-08-10,44.89263153076172,45.05179034281464,44.69602232594363,44.873906334379136,356500
2016-08-11,44.98625564575195,45.13605365102249,44.77092123639219,45.00498084284404,212500
2016-08-12,45.323299407958984,45.50118341276326,45.182862223689426,45.276488203691116,313000
2016-08-15,45.576080322265625,45.59480551667411,45.32329555494965,45.32329555494965,149400
2016-08-16,44.873905181884766,45.05178918575168,44.53685879858666,44.82709397786357,331600
2016-08-17,45.29521179199219,45.30457260392713,44.536857452492164,44.58366865509852,505400
2016-08-18,45.5573616027832,45.5573616027832,44.90199399120371,44.995619976552874,340700
2016-08-19,45.313934326171875,45.313934326171875,44.330881271841015,44.40578204878515,609300
2016-08-22,45.323299407958984,45.46373659222854,44.6866570298113,44.71474303807883,470200
2016-08-23,45.978660583496094,45.978660583496094,45.53862746739015,45.7633262166581,498200
2016-08-24,45.435646057128906,45.54799723076855,45.28584806374193,45.40756004945194,305100
2016-08-25,45.313934326171875,45.342020331793115,44.976887972854506,44.976887972854506,246700
2016-08-26,45.632259368896484,45.819504184261504,45.182861811915856,45.267123407416484,884500
2016-08-29,45.56672286987305,45.669709669050796,45.07988202706837,45.313941635575546,331000
2016-08-30,45.45437240600586,45.501183610477135,45.26712401665479,45.3045744088182,392800
2016-08-31,45.07051467895508,45.39820025219686,44.90199148619438,45.11732588328506,729200
2016-09-01,45.239036560058594,45.49182134187041,44.873904176819025,45.19222535708585,305900
2016-09-02,45.407562255859375,45.49182385445054,44.99561864689482,45.173502656602366,428300
2016-09-06,45.56672286987305,45.61353764874743,45.173504441884766,45.173504441884766,364200
2016-09-07,46.587223052978516,46.89618345148767,46.15655422911684,46.39061383836334,389400
2016-09-08,46.31571578979492,46.5404110106201,45.81950699849589,45.969305002868055,368900
2016-09-09,45.12669372558594,46.14719377264187,45.12669372558594,46.08165736726393,486800
2016-09-12,45.53863525390625,45.64630424146798,44.284075653688305,44.34025124347695,377700
2016-09-13,44.546226501464844,45.285852151628404,44.39642492308962,45.04243172970107,278300
2016-09-14,44.443233489990234,44.80836585757778,44.377697094344555,44.49004469095633,161400
2016-09-15,44.799007415771484,44.9207194115974,43.90021938074816,43.956394972236936,215100
2016-09-16,43.6755256652832,43.81595929165325,43.432101665229034,43.581899676236866,485100
2016-09-19,44.6866569519043,44.87390534011528,44.48068336772563,44.527498143377834,204900
2016-09-20,44.536861419677734,44.60239782345756,44.24662622331985,44.46196420312914,202700
2016-09-21,45.969303131103516,46.02547871975554,45.22031313973985,45.45437273525762,472600
2016-09-22,47.308128356933594,47.39238996139886,47.00853233471627,47.21450593929055,684600
2016-09-23,47.01789474487305,47.71070917785644,46.97107996655117,47.4204775524713,472300
2016-09-26,47.13023376464844,47.17704496297134,46.868088196867795,47.01788617438038,352500
2016-09-27,46.92427062988281,47.42047944243527,46.68553239396379,46.88682380578547,353400
2016-09-28,48.20691680908203,48.25372801480983,47.36430082011741,47.4204764098704,731000
2016-09-29,47.53281784057617,48.309893754774315,47.21449668294346,48.20691054414322,331700
2016-09-30,48.56268310546875,48.85291828502141,47.8979547219248,48.14137512594584,699900
2016-10-03,48.740570068359375,48.787381271836686,48.45033489245463,48.60949369857066,347800
2016-10-04,49.31167221069336,49.59254657303977,48.904410813929644,49.19932460863432,425500
2016-10-05,50.219825744628906,50.238550940660474,49.62063375748254,49.910868938772914,647000
2016-10-06,49.761070251464844,50.07939143665234,49.72361985992139,49.892143050401,436700
2016-10-07,50.07939529418945,50.1449316987057,49.74234888726808,49.920232903602724,339000
2016-10-10,50.407073974609375,50.86583234727204,50.2104647740965,50.72539516321087,240000
2016-10-11,49.920230865478516,50.126204454957985,49.55509846337658,50.013853276260434,327100
2016-10-12,50.09811019897461,50.16365016616446,49.5457294553956,49.714252636247885,564700
2016-10-13,49.16188049316406,49.74235091607779,49.049532876763415,49.517652111810165,1170100
2016-10-14,49.35848617553711,49.629992578436166,49.2742245825089,49.480194587659994,818600
2016-10-17,48.88100814819336,49.39593857645786,48.76866053528221,49.38657776349286,361200
2016-10-18,49.058895111083984,49.40530232982392,48.628222719404256,49.36785193550982,365600
2016-10-19,49.1993293762207,49.330402186568634,48.63758774002492,48.69375976076476,204800
2016-10-20,49.4146614074707,49.57382379198352,49.04016819187864,49.133790602910146,216200
2016-10-21,49.24613571166992,49.24613571166992,48.67503331901006,48.70311932660121,155100
2016-10-24,49.85469055175781,49.948312955193586,49.45210778834561,49.46147217156864,364100
2016-10-25,49.6299934387207,49.66744382993036,49.227414233347424,49.61127181458175,269200
2016-10-26,49.72361755371094,49.892140736374344,49.292948785333685,49.42402157819061,323000
2016-10-27,49.620635986328125,49.7704339898433,49.386576382619026,49.732983596097974,217400
2016-10-28,49.49892044067383,49.79851642620715,49.189963643108904,49.274225237256765,231200
2016-10-31,49.40530014038086,49.470836541793126,48.92781656270174,49.36784974772642,213600
2016-11-01,48.038387298583984,49.71425110079738,47.76687734098928,49.704890289468345,520700
2016-11-02,48.038387298583984,48.41288046666043,47.65452974771291,47.87922493426566,418900
2016-11-03,47.2800407409668,48.06648116545737,47.24259034659435,47.72007394617764,352700
2016-11-04,47.813690185546875,48.16009736008842,47.17704784930172,47.21449823883749,554100
2016-11-07,51.3901252746582,51.48375125766554,49.72362206325434,50.10747966491925,896800
2016-11-08,50.95009231567383,51.277777900495636,50.69731108906575,50.959456699750326,837000
2016-11-09,50.753482818603516,50.83774441748167,50.26663842191483,50.547512799152734,641900
2016-11-10,50.11683654785156,50.75347889651839,49.4614725755173,50.05130015061814,750800
2016-11-11,50.996910095214844,51.39012853438973,49.789161623806905,49.976410030232884,942000
2016-11-14,49.864051818847656,50.7628433287809,49.78915460970827,50.15428698649406,1007200
2016-11-15,50.64113235473633,50.78156953543548,49.39593363836584,49.414658833890115,435200
2016-11-16,50.060665130615234,50.491333909415616,49.742343952487595,49.761069147844026,449000
2016-11-17,49.89214324951172,50.13556365258376,49.704894862513115,49.83596766197236,263500
2016-11-18,49.395931243896484,49.835964388721735,49.35848442612903,49.798513999488584,382600
2016-11-21,50.02322006225586,50.20110407986964,49.7704352552471,49.807885649944595,237700
2016-11-22,50.84709930419922,50.95008250895621,50.32280461227864,50.3977053846096,323600
2016-11-23,50.2760009765625,50.453884980403316,49.64871941407954,49.75170620579062,239800
2016-11-25,51.287139892578125,51.43693789805229,51.00626907874733,51.20287829128227,288600
2016-11-28,50.34153366088867,50.87518920448922,50.2853580773381,50.55686804063401,240700
2016-11-29,51.24968719482422,51.48374677476292,50.38834608348758,50.38834608348758,622700
2016-11-30,50.669219970703125,51.48374993026877,50.659859158376776,51.43693515423908,602900
2016-12-01,50.996910095214844,51.16543330385159,50.50070128246606,50.56623768899521,514700
2016-12-02,50.64113235473633,51.05307594187285,50.500695174037176,50.74411914438693,627600
2016-12-05,52.045494079589844,52.26082848831285,51.427576863242834,51.52119927696026,699900
2016-12-06,52.466800689697266,52.494886698772746,51.55864830061883,51.55864830061883,409900
2016-12-07,53.31877517700195,53.46857317135198,52.72894401173239,52.72894401173239,721600
2016-12-08,53.15025329589844,53.33750168631396,52.84129291599292,53.0472665025966,456600
2016-12-09,53.25324249267578,53.31877889655917,53.159616507509405,53.19706690157596,271600
2016-12-12,53.23451232910156,53.66518110628896,52.88342295328156,53.431121522408965,383700
2016-12-13,54.1052131652832,54.29246154286804,53.393670044753996,53.4030344279394,434400
2016-12-14,54.18011474609375,54.7418599241844,54.1426679247272,54.301826737066634,1213200
2016-12-15,54.432891845703125,54.582689824391494,54.020948297176496,54.1894714696341,469300
2016-12-16,54.62950897216797,54.82612174962113,54.376727748165145,54.39544937319302,517500
2016-12-19,54.929107666015625,55.10699525569572,54.62015083738454,54.62015083738454,431500
2016-12-20,54.86356735229492,54.910382128222714,54.33927614797694,54.42353774459461,384700
2016-12-21,54.32991027832031,55.06017861952313,54.311185082754506,54.86356585181514,327400
2016-12-22,54.05840301513672,54.86356498291934,53.74008183849119,54.78866777330818,337700
2016-12-23,54.610782623291016,54.779302234227224,54.44225944088907,54.71376583790044,339200
2016-12-27,54.57333755493164,54.807397156483276,54.47035075881435,54.68568516366592,130700
2016-12-28,54.067771911621094,54.554616347020314,54.011596317413606,54.44226873007168,173600
2016-12-29,54.1052131652832,54.57333232351241,53.95541517750849,54.45162034236241,190600
2016-12-30,54.432891845703125,54.73248780307986,54.25969005340236,54.71376260931063,303800
2017-01-03,55.181888580322266,55.48148457484143,54.629507795777684,55.38786216585393,546700
2017-01-04,55.621917724609375,55.687454120439384,55.04145097377261,55.088262174870366,373000
2017-01-05,55.575103759765625,56.06194808419614,55.5573142899348,55.65000096350426,304800
2017-01-06,55.181888580322266,55.38786216585393,55.06018016293171,55.20997816019129,280500
2017-01-09,54.56397247314453,54.769946062745355,53.889883257892265,54.08649246352976,409300
2017-01-10,55.21934127807617,55.406589675335326,54.99464605853809,55.21934127807617,345400
2017-01-11,55.621917724609375,55.69681850353836,55.09762298650364,55.238060161262624,289700
2017-01-12,55.50020980834961,56.76881237975516,54.311186641783685,56.70795817101886,825500
2017-01-13,56.01514434814453,56.414916396087264,55.72490916275956,56.267925569472006,376800
2017-01-17,56.00577926635742,56.09004086290524,55.79044486883877,55.85598126932418,317700
2017-01-18,56.0806770324707,56.26792184008568,55.93087904349925,56.17429943627819,238900
2017-01-19,56.6049690246582,56.63305860337826,56.04322745077867,56.04322745077867,255800
2017-01-20,56.501983642578125,56.642420825276744,56.18366245706504,56.464536822462286,205500
2017-01-23,57.185447692871094,57.372692530454295,57.04501049321735,57.176083308112126,581800
2017-01-24,58.68341827392578,58.758315482479226,58.02805073462073,58.47744470033871,828000
2017-01-25,58.57107162475586,58.90811442590824,58.299561649983886,58.777041630215784,511400
2017-01-26,57.91571044921875,58.4025548664214,57.822084462372345,57.99060766722965,377600
2017-01-27,58.05613708496094,58.17784906747955,57.87825308856127,58.07486228007655,230700
2017-01-30,57.05436325073242,57.31651241497424,56.79221765795645,57.03563805532473,446000
2017-01-31,58.16849136352539,58.689039672568086,57.05436540914749,57.05436540914749,732800
2017-02-01,58.17784881591797,58.59915677553311,57.73781566126817,58.51489518361008,372700
2017-02-02,60.4903564453125,60.967839972893664,60.10649531807849,60.864853189632406,896700
2017-02-03,61.51085662841797,61.61384341816933,61.23935379318083,61.31424743241949,713300
2017-02-06,60.462284088134766,60.761880122634636,60.1533236686069,60.228224462965095,447200
2017-02-07,60.38737106323242,60.5558942449401,60.20012625819343,60.35928505676972,362400
2017-02-08,61.04273986816406,61.13636942104547,60.03160784060584,60.11586586668068,281500
2017-02-09,60.64015579223633,61.04273857512983,60.46227535998003,61.04273857512983,289600
2017-02-10,61.061466217041016,61.16445300678526,60.293751057176856,60.42482385450012,383700
2017-02-13,61.95089340209961,62.147502609545676,61.613847005640025,61.791734587919294,445500
